# File: A54.india_core_changed.csv
# Title: Core Value Changed
# Units:EJ
# Column types: nccccccnn
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1987,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1988,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_3W,All,Liquids,Liquids,refined liquids,1990,0.065475371
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1991,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1992,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1993,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1994,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1995,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1996,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1997,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1998,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,1999,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2000,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2001,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2002,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2003,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2004,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2005,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2006,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2007,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2008,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2009,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2010,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2011,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2012,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2013,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2014,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2015,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2016,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2017,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2018,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2019,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2020,0
17,Passenger,International Aviation,All,BEV,Electricity,electricity,2021,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1971,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1972,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1973,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1974,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1975,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1976,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1977,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1978,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1979,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1980,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1981,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1982,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1983,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1984,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1985,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1986,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1987,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1988,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_3W,All,BEV,Electricity,electricity,1990,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1991,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1992,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1993,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1994,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1995,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1996,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1997,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1998,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,1999,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2000,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2001,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2002,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2003,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2004,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2005,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2006,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2007,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2008,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2009,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2010,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2011,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2012,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2013,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2014,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2015,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2016,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2017,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2018,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2019,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2020,0
17,Passenger,International Aviation,All,Hydrogen,Hydrogen,hydrogen,2021,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1990,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2011,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2012,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2013,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2014,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2015,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2016,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2017,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2018,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2019,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2020,0
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2021,0
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1971,0.019997611
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1972,0.021506664
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1973,0.022618037
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1974,0.025639693
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1975,0.027162948
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1976,0.028451857
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1977,0.030489965
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1978,0.032890247
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1979,0.037147551
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1980,0.038763125
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1981,0.040776379
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1982,0.031629744
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1983,0.033973214
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1984,0.036430307
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1985,0.039597542
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1986,0.043070139
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1987,0.047387805
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1988,0.051680616
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1989,0.059499284
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1991,0.064232383
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1992,0.067633965
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1993,0.071664024
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1994,0.076574659
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1995,0.08620419
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1996,0.092570617
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1997,0.095368578
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1998,0.098741755
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,1999,0.103911592
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2000,0.106262163
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2001,0.10589644
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2002,0.109092081
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2003,0.110409395
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2004,0.119641246
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2005,0.126032528
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2006,0.130953815
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2007,0.154803949
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2008,0.177517855
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2009,0.19469265
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2010,0.211107592
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2011,0.226933116
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2012,0.242144367
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2013,0.247072755
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2014,0.258246847
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2015,0.283314875
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2016,0.293935055
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2017,0.316822945
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2018,0.331015142
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2019,0.33369948
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2020,0.299037428
17,Passenger,Bus,All,Liquids,Liquids,refined liquids,2021,0.324137412
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2011,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2012,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2013,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2014,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2015,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2016,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2017,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2018,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2019,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2020,0
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,2021,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1971,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1972,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1973,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1974,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1975,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1976,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1977,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1978,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1979,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1980,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1981,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1982,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1983,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1984,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1985,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1986,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1987,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1988,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1990,0.062373679
17,Passenger,Bus,All,BEV,Electricity,electricity,1991,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1992,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1993,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1994,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1995,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1996,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1997,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1998,0
17,Passenger,Bus,All,BEV,Electricity,electricity,1999,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2000,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2001,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2002,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2003,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2004,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2005,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2006,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2007,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2008,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2009,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2010,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2011,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2012,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2013,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2014,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2015,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2016,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2017,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2018,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2019,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2020,0
17,Passenger,Bus,All,BEV,Electricity,electricity,2021,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1971,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1972,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1973,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1974,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1975,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1976,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1977,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1978,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1979,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1980,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1981,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1982,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1983,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1984,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1985,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1986,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1987,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1988,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1989,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1990,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1991,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1992,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1993,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1994,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1995,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1996,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1997,0
17,Passenger,Bus,All,NG,Natural Gas,gas,1998,3.56E-04
17,Passenger,Bus,All,NG,Natural Gas,gas,1999,5.56E-04
17,Passenger,Bus,All,NG,Natural Gas,gas,2000,0.0016907
17,Passenger,Bus,All,NG,Natural Gas,gas,2001,0.004115519
17,Passenger,Bus,All,NG,Natural Gas,gas,2002,0.008231038
17,Passenger,Bus,All,NG,Natural Gas,gas,2003,0.011300993
17,Passenger,Bus,All,NG,Natural Gas,gas,2004,0.013058431
17,Passenger,Bus,All,NG,Natural Gas,gas,2005,0.015016083
17,Passenger,Bus,All,NG,Natural Gas,gas,2006,0.01621737
17,Passenger,Bus,All,NG,Natural Gas,gas,2007,0.018597697
17,Passenger,Bus,All,NG,Natural Gas,gas,2008,0.019331816
17,Passenger,Bus,All,NG,Natural Gas,gas,2009,0.027028949
17,Passenger,Bus,All,NG,Natural Gas,gas,2010,0.030566071
17,Passenger,Bus,All,NG,Natural Gas,gas,2011,0.04008738
17,Passenger,Bus,All,NG,Natural Gas,gas,2012,0.036728226
17,Passenger,Bus,All,NG,Natural Gas,gas,2013,0.038952831
17,Passenger,Bus,All,NG,Natural Gas,gas,2014,0.041177436
17,Passenger,Bus,All,NG,Natural Gas,gas,2015,0.043668994
17,Passenger,Bus,All,NG,Natural Gas,gas,2016,0.047940235
17,Passenger,Bus,All,NG,Natural Gas,gas,2017,0.053479501
17,Passenger,Bus,All,NG,Natural Gas,gas,2018,0.062333429
17,Passenger,Bus,All,NG,Natural Gas,gas,2019,0.065803812
17,Passenger,Bus,All,NG,Natural Gas,gas,2020,0.052723136
17,Passenger,Bus,All,NG,Natural Gas,gas,2021,0.080864387
17,Passenger,HSR,All,Electric,Electricity,electricity,1996,0
17,Passenger,HSR,All,Electric,Electricity,electricity,1997,0
17,Passenger,HSR,All,Electric,Electricity,electricity,1998,0
17,Passenger,HSR,All,Electric,Electricity,electricity,1999,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2000,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2001,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2002,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2003,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2004,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2005,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2006,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2007,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2008,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2009,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2010,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2011,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2012,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2013,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2014,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2015,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2016,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2017,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2018,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2019,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2020,0
17,Passenger,HSR,All,Electric,Electricity,electricity,2021,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1971,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1972,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1973,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1974,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1975,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1976,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1977,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1978,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1979,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1980,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1981,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1982,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1989,0
17,Freight,Rail,All,Coal,Coal,coal,1990,0.09175712
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1995,0
